"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"534312","MTEDUCARE","Mt Educare","T","1.0000","1","ES","E","BSE","5.4200","4.9200","","","-1"
"500655","GRWRHITECH","Garware Hi-Tech Films","B","5.0000","1","ES","E","BSE","1513.0500","1008.7500","","","-1"
"511525","PANINDIAC","Pan India Corp.","XT","1.0000","1","ES","E","BSE","2.2000","2.0000","","","-1"
"507645","POLSON","Polson","X","5.0000","1","ES","E","BSE","15624.0000","10416.0000","","","-1"
"534615","NECCLTD","North Eastern Carrying Co","B","1.0000","1","ES","E","BSE","24.7400","16.5000","","","-1"
"531069","VIJSOLX","Vijay Solvex","XT","5.0000","1","ES","E","BSE","913.5000","826.5000","","","-1"
"500271","MFSL","Max Financial Services","A","5.0000","1","ES","E","BSE","1009.1000","825.7000","","","-1"
"522209","YOGISUNG","Yogi Sung-Won","X","1.0000","1","ES","E","BSE","4.1600","3.7800","","","-1"
"531859","ORIRAIL","Oriental Rail Infra","XT","1.0000","1","ES","E","BSE","84.4800","81.1800","","","-1"
"530419","SUMEDHA","Sumedha Fiscal Services L","X","1.0000","1","ES","E","BSE","39.6300","35.8700","","","-1"
"500187","AGI","Agi Greenpac Limited","A","5.0000","1","ES","E","BSE","1061.3000","707.6000","","","-1"
"524210","PNTKYOR","Pentokey Organy L","XT","1.0000","1","ES","E","BSE","55.9900","53.8100","","","-1"
"532355","PICTUREHS","Picturehouse Media","X","1.0000","1","ES","E","BSE","6.6000","5.9800","","","-1"
"521206","SAMTEX","Samtex Fashions","X","1.0000","1","ES","E","BSE","2.3200","1.9000","","","-1"
"530245","ARYAMAN","Aryaman Financial Service","XT","5.0000","1","ES","E","BSE","149.8500","144.0500","","","-1"
"509053","BANASFN","Banas Finance","XT","1.0000","1","ES","E","BSE","16.7200","15.1400","","","-1"
"523598","SCI","Shipping Corp Of India","A","5.0000","1","ES","E","BSE","167.8500","111.9500","","","-1"
"512529","SEQUENT","Sequent Scientific","A","1.0000","1","ES","E","BSE","106.0600","70.7200","","","-1"
"538834","JMJFIN","Meenakshi Enterprises","XT","1.0000","1","ES","E","BSE","20.8800","18.9000","","","-1"
"504093","PANAENERG","Panasonic Energy India Co.","XT","5.0000","1","ES","E","BSE","346.0000","313.1000","","","-1"
"506194","ASL","Arihant Superstructures","B","5.0000","1","ES","E","BSE","220.0000","146.7000","","","-1"
"501261","KRATOSENER","Kratos Energy & Infrastructure","XT","5.0000","1","ES","E","BSE","308.7000","279.3000","","","-1"
"533704","ESSARSHPNG","Essar Shipping","T","1.0000","1","ES","E","BSE","14.7300","14.1700","","","-1"
"523019","BNRSEC","B.N.Rathi Securities","X","1.0000","1","ES","E","BSE","63.6200","42.4200","","","-1"
"530973","ALFAICA","Alfa Ica","XT","1.0000","1","ES","E","BSE","55.2500","49.9900","","","-1"
"523113","FUTURSEC","Futuristic Securities","XT","1.0000","1","ES","E","BSE","20.9100","20.0900","","","-1"
"530019","JUBLPHARMA","Jubilant Pharmova","A","5.0000","1","ES","E","BSE","514.3000","342.9000","","","-1"
"530011","MANGCHEFER","Mangalore Chemicals & Fer","B","5.0000","1","ES","E","BSE","131.7500","87.8500","","","-1"
"514215","BINNY","Binny","X","5.0000","1","ES","E","BSE","278.4000","185.6000","","","-1"
"541633","STRAEXPO","Sophia Traexpo","XT","1.0000","1","ES","E","BSE","13.2000","11.9600","","","-1"
"517536","ONWARDTEC","Onward Technologies","B","5.0000","1","ES","E","BSE","676.9000","451.3000","","","-1"
"511672","SCANSTL","Scan Steels","X","1.0000","1","ES","E","BSE","52.1800","34.8000","","","-1"
"506395","COROMANDEL","Coromandel International","A","5.0000","1","ES","E","BSE","1212.2000","991.8000","","","-1"
"511601","YASHMGM","Yash Management & Satellite","X","1.0000","1","ES","E","BSE","14.9500","9.9700","","","-1"
"538890","MKEXIM","M. K. Exim","X","5.0000","1","ES","E","BSE","138.0500","92.0500","","","-1"
"514470","WINSOMTX","Winsome Textile Industrie","B","1.0000","1","ES","E","BSE","77.7800","51.8600","","","-1"
"512025","INERTIAST","Inertia Steel","XT","5.0000","1","ES","E","BSE","160.2000","145.0000","","","-1"
"532384","TYCHE","Tyche Industries","X","5.0000","1","ES","E","BSE","201.7000","134.5000","","","-1"
"513566","NOVIS","Nova Iron & Steel","XT","1.0000","1","ES","E","BSE","22.6400","21.7600","","","-1"
"539479","GTV","GTV Engineering","X","5.0000","1","ES","E","BSE","388.6000","259.1000","","","-1"
"539986","COMSYN","Commercial Syn Bags Limit","B","1.0000","1","ES","E","BSE","67.5400","45.0400","","","-1"
"523475","LOTUSCHO","Lotus Chocolate","XT","5.0000","1","ES","E","BSE","323.8500","293.0500","","","-1"
"542333","RPSGVENT"," RPSG VENTURES","B","5.0000","1","ES","E","BSE","709.4000","473.0000","","","-1"
"534063","FUTSOL","Futuristic Solutions","X","1.0000","1","ES","E","BSE","63.7700","57.7100","","","-1"
"532493","ASTRAMICRO","Astra Microwave Products","A","5.0000","1","ES","E","BSE","493.9000","329.3000","","","-1"
"539384","KRISHNACAP","Krishna Capital And Secur","XT","1.0000","1","ES","E","BSE","21.0000","19.0000","","","-1"
"520051","JAMNAAUTO","Jamna Auto Industries","A","5.0000","1","ES","E","BSE","141.9500","94.6500","","","-1"
"531508","EVEREADY","Eveready Industries","A","5.0000","1","ES","E","BSE","462.7000","308.5000","","","-1"
"540611","AUBANK","Au Small Finance Bank Lim","A","5.0000","1","ES","E","BSE","818.3000","669.6000","","","-1"
"532953","VGUARD","V Guard Industries","A","5.0000","1","ES","E","BSE","362.5500","241.7500","","","-1"
"532150","INDRAMEDCO","Indraprastha Medical Corp","T","5.0000","1","ES","E","BSE","169.1000","153.0000","","","-1"
"532300","WOCKPHARMA","Wockhardt","A","5.0000","1","ES","E","BSE","273.3000","182.2000","","","-1"
"508961","SHRICON","Shricon Ind.","XT","1.0000","1","ES","E","BSE","43.1800","39.0800","","","-1"
"532513","TVSELECT","TVS Electronics","B","5.0000","1","ES","E","BSE","424.4000","283.0000","","","-1"
"590025","GINNIFILA","Ginni Filaments","T","1.0000","1","ES","E","BSE","28.5700","27.4500","","","-1"
"538734","CEINSYSTECH","Ceinsys Tech","XT","5.0000","1","ES","E","BSE","218.8500","198.0500","","","-1"
"513498","SOUTHMG","Southern Magnesium & Chem","XT","5.0000","1","ES","E","BSE","150.2000","144.4000","","","-1"
"523465","INDBNK","Ind Bank Housing","B","1.0000","1","ES","E","BSE","56.3800","37.6000","","","-1"
"526423","KRITIIND","Kriti Industries","B","5.0000","1","ES","E","BSE","121.8500","81.2500","","","-1"
"517059","SALZER","Salzer Electronics","B","5.0000","1","ES","E","BSE","474.0000","316.0000","","","-1"
"533029","ALKALI","Alkali Metals","B","5.0000","1","ES","E","BSE","118.1500","106.9500","","","-1"
"537800","MANGIND","Mangalam Industrial Finan","XT","1.0000","1","ES","E","BSE","4.0000","3.6200","","","-1"
"540935","GALAXYSURF","Galaxy Surfactants","A","5.0000","1","ES","E","BSE","3123.8000","2082.6000","","","-1"
"532343","TVSMOTOR","TVS Motors","A","5.0000","1","ES","E","BSE","1643.7000","1344.9000","","","-1"
"531233","RASIELEC","Rasi Electrodes","X","1.0000","1","ES","E","BSE","23.4800","15.6600","","","-1"
"514236","TTLEL","Ttl Enterprises","XT","1.0000","1","ES","E","BSE","0.1500","0.0200","","","-1"
"513418","SMFIL","Smiths & Founders","X","1.0000","1","ES","E","BSE","5.5600","3.7200","","","-1"
"519214","WILLIMFI","Williamson Financial Serv","XT","1.0000","1","ES","E","BSE","5.3700","5.1700","","","-1"
"538926","NAPL","Naturite Agro Products Li","XT","5.0000","1","ES","E","BSE","115.5000","111.0000","","","-1"
"540602","GTPL","Gtpl Hathway","B","5.0000","1","ES","E","BSE","204.9500","136.6500","","","-1"
"532826","RAJTV","Raj Television Network Lt","B","1.0000","1","ES","E","BSE","50.2700","45.4900","","","-1"
"532379","FIRSTFIN","Firstobject Technologies","X","1.0000","1","ES","E","BSE","5.7400","5.2000","","","-1"
"526433","ASMTEC","Asm Technologies","X","5.0000","1","ES","E","BSE","582.4000","388.3000","","","-1"
"509945","THACKER","Thacker","XT","5.0000","1","ES","E","BSE","451.5000","408.5000","","","-1"
"517546","ALFATRAN","Alfa Transformers","XT","1.0000","1","ES","E","BSE","54.3700","52.2500","","","-1"
"524013","HINFLUR","Hindustan Fluorocarbons","T","1.0000","1","ES","E","BSE","15.0300","13.6100","","","-1"
"534796","CDG","CDG Petchem","XT","1.0000","1","ES","E","BSE","30.9900","28.0500","","","-1"
"516106","SHKARTP","Shree Karthik Papers","XT","1.0000","1","ES","E","BSE","10.2600","9.3000","","","-1"
"524640","ARCHITORG","Archit Organosys","X","1.0000","1","ES","E","BSE","70.6400","47.1000","","","-1"
"537707","ETT","ETT","XT","1.0000","1","ES","E","BSE","22.3600","20.2400","","","-1"
"533170","TAMBOLI","Tamboli Capital","X","5.0000","1","ES","E","BSE","197.6000","131.8000","","","-1"
"540654","GSTL","Globalspace Technologies","B","1.0000","1","ES","E","BSE","45.5000","30.3400","","","-1"
"570001","TATAMTRDVR","Tata Motors Dvr","A","5.0000","1","ES","E","BSE","500.2500","333.5500","","","-1"
"538713","ATISHAY","Atishay","X","1.0000","1","ES","E","BSE","49.7000","33.1400","","","-1"
"541163","SANDHAR","Sandhar Technologies","B","5.0000","1","ES","E","BSE","468.6500","312.4500","","","-1"
"533552","RUPA","Rupa & Company","B","5.0000","1","ES","E","BSE","311.9000","208.0000","","","-1"
"508807","ISTLTD","IST","X","5.0000","1","ES","E","BSE","877.3500","584.9500","","","-1"
"531266","VSTTILLERS","Vst Tillers Tractors","B","5.0000","1","ES","E","BSE","4453.9500","2969.3500","","","-1"
"543066","SBICARD","SBI Cards","A","5.0000","1","ES","E","BSE","878.0000","718.4000","","","-1"
"520141","SIBARAUT","Sibar Auto Parts","X","1.0000","1","ES","E","BSE","8.5800","7.7800","","","-1"
"530117","PRIVISCL","Privi Speciality Chem","A","5.0000","1","ES","E","BSE","1443.3000","962.2000","","","-1"
"532331","AJANTPHARM","Ajanta Pharma","A","5.0000","1","ES","E","BSE","2047.9500","1365.3500","","","-1"
"533161","EMMBI","Emmbi Industries","B","1.0000","1","ES","E","BSE","142.3400","94.9000","","","-1"
"538365","INCREDIBLE","Incredible Industries","B","1.0000","1","ES","E","BSE","30.7600","25.1800","","","-1"
"530429","ASHISHPO","Ashish Polyplast","X","1.0000","1","ES","E","BSE","19.8100","16.2100","","","-1"
"518091","APCL","Anjani Portland Cement Lt","B","5.0000","1","ES","E","BSE","223.1000","148.8000","","","-1"
"532221","SONATSOFTW","Sonata Software","A","5.0000","1","ES","E","BSE","1254.1000","836.1000","","","-1"
"524742","CAPPL","Caplin Point Laboratories","A","5.0000","1","ES","E","BSE","1198.5500","799.0500","","","-1"
"500186","HINDOILEXP","Hindustan Oil Exploration","A","5.0000","1","ES","E","BSE","174.8000","143.1000","","","-1"
"532403","4THGEN","Fourth Generation Informa","X","1.0000","1","ES","E","BSE","4.1300","3.7500","","","-1"
"504080","JSLINDL","JSL Ind.","XT","5.0000","1","ES","E","BSE","515.5500","466.4500","","","-1"
"531979","HINDALUMI","Hind Aluminium Industries","X","1.0000","1","ES","E","BSE","48.6000","32.4000","","","-1"
"526586","WIMPLAST","Wim Plast","X","5.0000","1","ES","E","BSE","916.8000","611.2000","","","-1"
"514332","NEOINFRA","Neo Infracon","XT","1.0000","1","ES","E","BSE","12.0300","10.8900","","","-1"
"539378","SML","Soni Medicare","XT","1.0000","1","ES","E","BSE","28.1200","25.4600","","","-1"
"530815","REFNOL","Refnol Resins & Chemicals","X","1.0000","1","ES","E","BSE","123.8800","82.6000","","","-1"
"534139","SCHNEIDER","Schneider Electric Infra","A","5.0000","1","ES","E","BSE","417.6000","278.4000","","","-1"
"509567","GOACARBON","Goa Carbon","B","5.0000","1","ES","E","BSE","625.0000","416.7000","","","-1"
"532767","GAYAPROJ","Gayatri Projects","T","1.0000","1","ES","E","BSE","6.4500","5.8500","","","-1"
"532830","ASTRAL","Astral Limited","A","5.0000","1","ES","E","BSE","2025.2500","1657.0500","","","-1"
"531609","KGPETRO","Kg Petrochem","X","5.0000","1","ES","E","BSE","239.4000","159.6000","","","-1"
"534392","VSSL","Vardhman Special Steels","B","5.0000","1","ES","E","BSE","240.7000","160.5000","","","-1"
"506690","UNICHEMLAB","Unichem Laboratories","A","5.0000","1","ES","E","BSE","499.9000","333.3000","","","-1"
"531727","MENNPIS","Menon Pistons","X","1.0000","1","ES","E","BSE","87.9900","79.6100","","","-1"
"533296","FMNL","Future Market Networks Lt","T","1.0000","1","ES","E","BSE","6.4000","5.8000","","","-1"
"532783","DAAWAT","LT Foods","A","5.0000","1","ES","E","BSE","189.8000","126.6000","","","-1"
"534755","TRIOMERC","Trio Mercantile & Trading","XT","1.0000","1","ES","E","BSE","0.7300","0.6700","","","-1"
"540900","NEWGEN","Newgen Software Technolog","A","5.0000","1","ES","E","BSE","1037.2000","691.5000","","","-1"
"501430","BOMBCYC","Bombay Cycle & Motor Agency","X","5.0000","1","ES","E","BSE","1190.1500","793.4500","","","-1"
"500159","METROGLOBL","Metroglobal","X","1.0000","1","ES","E","BSE","112.1600","74.7800","","","-1"
"540750","IEX","Indian Energy Exchange","A","5.0000","1","ES","E","BSE","143.8000","117.7000","","","-1"
"531297","ARTEFACT","Artefact Projects","XT","1.0000","1","ES","E","BSE","59.0800","39.4000","","","-1"
"504240","DLTNCBL","Delton Cables","XT","5.0000","1","ES","E","BSE","114.2000","103.4000","","","-1"
"511493","SHRYDUS","Vck Capital Market Services","XT","1.0000","1","ES","E","BSE","35.0700","31.7300","","","-1"
"500368","PATANJALI","Patanjali Foods","T","5.0000","1","ES","E","BSE","1353.8000","1224.9000","","","-1"
"509026","VJTFEDU","Vjtf Eduservices","XT","1.0000","1","ES","E","BSE","61.7900","55.9100","","","-1"
"526703","ECOPLAST","Ecoplast","XT","5.0000","1","ES","E","BSE","182.6500","149.4500","","","-1"
"532898","POWERGRID","Power Grid","A","5.0000","1","ES","E","BSE","219.0000","179.2000","","","-1"
"504212","UNIVCABLES","Universal Cables","B","5.0000","1","ES","E","BSE","571.3500","380.9500","","","-1"
"526596","LIBERTSHOE","Liberty Shoes","B","5.0000","1","ES","E","BSE","295.8000","197.2000","","","-1"
"533095","BENGALASM","Bengal & Assam Company Lt","A","5.0000","1","ES","E","BSE","6304.8000","4203.2000","","","-1"
"512169","CAPRICORN","Capricorn Systems Global","X","1.0000","1","ES","E","BSE","7.9400","7.2000","","","-1"
"506178","VELOXIND","Khatau Exim","XT","1.0000","1","ES","E","BSE","17.8600","16.1600","","","-1"
"540064","FRETAIL","Future Retail","Z","1.0000","1","ES","E","BSE","3.4700","3.1500","","","-1"
"524582","TIRUSTA","Tirupati Starch & Chemicals","XT","1.0000","1","ES","E","BSE","82.9500","75.0500","","","-1"
"532281","HCLTECH","HCL Technologies","A","5.0000","1","ES","E","BSE","1400.8500","1146.1500","","","-1"
"532268","ACCELYA","Accelya Solutions India","B","5.0000","1","ES","E","BSE","1816.5000","1211.0000","","","-1"
"521082","SPENTEX","Spentex Industries","Z","1.0000","1","ES","E","BSE","1.8600","1.7000","","","-1"
"512020","ZSARACOM","Saraswati Commercial (Ind","X","5.0000","1","ES","E","BSE","3303.0500","2202.0500","","","-1"
"532011","POOJAENT","Pooja Entertainment And F","XT","5.0000","1","ES","E","BSE","233.1000","210.9000","","","-1"
"500052","BEPL","Bhansali Eng. Polymer","B","1.0000","1","ES","E","BSE","106.2100","70.8100","","","-1"
"542376","SPACAPS","Spa Capital Services Limi","XT","1.0000","1","ES","E","BSE","82.2900","8.2300","","","-1"
"502893","UNITEDINT","United Interactive","X","1.0000","1","ES","E","BSE","56.2200","50.8800","","","-1"
"513554","MAHASTEEL","Mahamaya Steel Industries","T","1.0000","1","ES","E","BSE","82.8000","55.2000","","","-1"
"524440","CAMEXLTD","Camex","X","1.0000","1","ES","E","BSE","30.3500","27.4700","","","-1"
"524314","GUJTERC","Gujarat Terce Laboratorie","X","1.0000","1","ES","E","BSE","25.2300","22.8300","","","-1"
"500209","INFY","Infosys","A","5.0000","1","ES","E","BSE","1645.6000","1346.4000","","","-1"
"512297","SHANTAI","Shantai Industries Limite","X","1.0000","1","ES","E","BSE","24.1600","21.8600","","","-1"
"500220","JASCH","Jasch Ind.","X","5.0000","1","ES","E","BSE","373.6500","249.1500","","","-1"
"500250","LGBBROSLTD","LG Balakrishnan & Bros.","A","5.0000","1","ES","E","BSE","1254.9500","836.6500","","","-1"
"530589","PRIMAPLA","Prima Plastics","XT","5.0000","1","ES","E","BSE","146.4000","132.5000","","","-1"
"538607","TOYAMSL","Toyam Industries","X","1.0000","1","ES","E","BSE","7.4000","6.7000","","","-1"
"535667","IFINSEC","India Finsec","XT","1.0000","1","ES","E","BSE","34.3600","31.1000","","","-1"
"539596","DELTA","Delta Industrial Resource","XT","1.0000","1","ES","E","BSE","16.9900","16.3300","","","-1"
"533012","LPDC","Landmark Property Develop","B","1.0000","1","ES","E","BSE","8.2800","5.5200","","","-1"
"513307","SYNTHFO","Synthiko Foils","XT","5.0000","1","ES","E","BSE","104.8500","100.7500","","","-1"
"502865","FORBESCO","Forbes & Company","X","5.0000","1","ES","E","BSE","802.3000","534.9000","","","-1"
"539275","MSL","Mangalam Seeds","B","5.0000","1","ES","E","BSE","225.7500","204.2500","","","-1"
"533162","HATHWAY","Hathway Cable & Datacom L","B","1.0000","1","ES","E","BSE","23.0100","15.3500","","","-1"
"506808","TUTIALKA","Tuticorin Alkali Chemical","X","1.0000","1","ES","E","BSE","97.5400","65.0400","","","-1"
"509760","MODRNSH","Modern Shares & Stockbrok","X","1.0000","1","ES","E","BSE","27.0000","18.0000","","","-1"
"531892","KHANDSE","Khandwala Securities","T","1.0000","1","ES","E","BSE","27.5800","24.9600","","","-1"
"535136","NIBE","NIBE Limited","XT","5.0000","1","ES","E","BSE","548.6500","527.1500","","","-1"
"540901","PRAXIS","Praxis Home Retail","T","1.0000","1","ES","E","BSE","29.4600","28.3200","","","-1"
"522034","SHANTIGEAR","Shanthi Gears","B","5.0000","1","ES","E","BSE","552.7500","368.5500","","","-1"
"506196","VIKSHEN","Viksit Eng.","XT","1.0000","1","ES","E","BSE","4.4600","4.0400","","","-1"
"512377","MAGANTR","Magnanimous Trade & Finan","XT","1.0000","1","ES","E","BSE","4.0300","3.6500","","","-1"
"533477","ENKEIWHEL","Enkei Wheels","X","5.0000","1","ES","E","BSE","723.9500","482.6500","","","-1"
"509051","INDINFO","Indian Infotech Software","XT","1.0000","1","ES","E","BSE","2.1300","1.9300","","","-1"
"523642","PIIND","Pi Industries","A","5.0000","1","ES","E","BSE","3756.1500","3073.2500","","","-1"
"504356","ZMULTIPU","Multipurpose Trading Agency","XT","1.0000","1","ES","E","BSE","8.1400","7.3800","","","-1"
"506879","GUJTHEM","Gujarat Themis Biosyn","B","5.0000","1","ES","E","BSE","1045.5500","697.0500","","","-1"
"533275","SHAH","Gyscoal Alloys","B","1.0000","1","ES","E","BSE","3.3100","2.2100","","","-1"
"532773","GLOBALVECT","Global Vectra Helicorp","T","1.0000","1","ES","E","BSE","78.7500","71.2500","","","-1"
"532053","WALLFORT","Wallfort Financial Servic","XT","1.0000","1","ES","E","BSE","84.9100","76.8300","","","-1"
"538597","TTIENT","TTI Enterprise","X","1.0000","1","ES","E","BSE","16.0400","13.1400","","","-1"
"515030","ASAHIINDIA","Asahi India Glass","A","5.0000","1","ES","E","BSE","742.0000","494.7000","","","-1"
"512093","CRANESSOFT","Cranes Software Internati","XT","1.0000","1","ES","E","BSE","5.0700","4.5900","","","-1"
"530689","LYKISLTD","Lykis","XT","1.0000","1","ES","E","BSE","63.5000","57.4600","","","-1"
"517437","DUTRON","Dutron Polymers","XT","5.0000","1","ES","E","BSE","168.2000","152.2000","","","-1"
"504810","INFORTEC","Informed Technologies","X","1.0000","1","ES","E","BSE","68.7600","45.8400","","","-1"
"530709","GOWRALE","Gowra Leasing & Finance L","XT","1.0000","1","ES","E","BSE","27.1800","24.6000","","","-1"
"530517","RELAXO","Relaxo Footwears","A","5.0000","1","ES","E","BSE","1096.6500","731.1500","","","-1"
"534309","NBCC","NBCC","A","1.0000","1","ES","E","BSE","69.9200","46.6200","","","-1"
"538952","ALFL","Abhinav Leasing & Finance","XT","1.0000","1","ES","E","BSE","2.0800","1.9000","","","-1"
"512296","BHAGYNAGAR","Bhagyanagar India","T","1.0000","1","ES","E","BSE","74.0800","67.0400","","","-1"
"523710","SAYAJIHOTL","Sayaji Hotels","XT","5.0000","1","ES","E","BSE","295.8000","267.7000","","","-1"
"500235","KSL","Kalyani Steels","B","5.0000","1","ES","E","BSE","618.5000","412.4000","","","-1"
"524687","BASANTGL","Basant Agro Tech","X","1.0000","1","ES","E","BSE","24.0600","19.7000","","","-1"
"507789","JAGSNPHARM","Jagsonpal Pharmaceuticals","B","5.0000","1","ES","E","BSE","496.3000","330.9000","","","-1"
"532661","RML","Rane (Madras)","B","5.0000","1","ES","E","BSE","1037.8500","691.9500","","","-1"
"534328","HEXATRADEX","Hexa Tradex","B","5.0000","1","ES","E","BSE","159.5500","130.5500","","","-1"
"526965","GUJCRAFT","Gujarat Craft Industries","X","1.0000","1","ES","E","BSE","95.6500","63.7700","","","-1"
"530853","HIPOLIN","Hipolin","X","1.0000","1","ES","E","BSE","83.7100","68.4900","","","-1"
"500093","CGPOWER","CG Power & Ind.","A","5.0000","1","ES","E","BSE","528.4000","352.3000","","","-1"
"530305","PICCADIL","Piccadily Agro Industries","X","5.0000","1","ES","E","BSE","130.7000","87.2000","","","-1"
"513642","AXELPOLY","Axel Polymers","XT","1.0000","1","ES","E","BSE","51.5800","46.6800","","","-1"
"539199","SGFIN","Moongipa Securities","T","5.0000","1","ES","E","BSE","570.9500","516.6500","","","-1"
"532663","SASKEN","Sasken Technologies","B","5.0000","1","ES","E","BSE","1265.5500","843.7500","","","-1"
"509470","BOMOXY-B1","Bombay Oxygen Investments","X","5.0000","1","ES","E","BSE","14706.0000","9804.0000","","","-1"
"540026","LAHL","Ladam Affortable Housing","XT","1.0000","1","ES","E","BSE","9.0000","8.1600","","","-1"
"531668","VISIONCO","Vision Corporation","XT","1.0000","1","ES","E","BSE","3.8300","3.4700","","","-1"
"532841","SAHYADRI","Sahyadri Industries","B","5.0000","1","ES","E","BSE","505.2500","336.8500","","","-1"
"526494","PROMACT","Promact Impex","XT","1.0000","1","ES","E","BSE","8.1400","7.8400","","","-1"
"532801","CTE","Cambridge Technology","T","1.0000","1","ES","E","BSE","58.8100","53.2100","","","-1"
"533284","RPPINFRA","R.P.P Infra Projects","T","1.0000","1","ES","E","BSE","71.7700","64.9500","","","-1"
"500357","RAMAPPR-B","Rama Paper Mills","XT","1.0000","1","ES","E","BSE","23.6900","21.4500","","","-1"
"500550","SIEMENS","Siemens","A","5.0000","1","ES","E","BSE","4056.4000","3318.9000","","","-1"
"526951","STYLAMIND","Stylam Industries","A","5.0000","1","ES","E","BSE","2028.5000","1352.4000","","","-1"
"532650","MSPL","Msp Steel & Power","T","1.0000","1","ES","E","BSE","14.0300","12.7100","","","-1"
"536565","TRIMURTHI","Trimurthi","X","1.0000","1","ES","E","BSE","11.0800","10.0400","","","-1"
"519014","PRSNTIN","Prashant India","XT","1.0000","1","ES","E","BSE","12.9800","11.7600","","","-1"
"507998","SIMMOND","Simmonds Marshall","XT","1.0000","1","ES","E","BSE","57.5500","55.3100","","","-1"
"532523","BIOCON","Biocon","A","5.0000","1","ES","E","BSE","290.3000","237.6000","","","-1"
"523537","APMIN","Apm Industries","X","1.0000","1","ES","E","BSE","59.7000","39.8000","","","-1"
"532921","ADANIPORTS","Adani Ports","A","5.0000","1","ES","E","BSE","909.2500","743.9500","","","-1"
"515127","RAMASIGNS","Ramasigns Industries Limi","X","1.0000","1","ES","E","BSE","3.5500","2.3700","","","-1"
"541233","LEMONTREE","Lemon Tree Hotels","A","5.0000","1","ES","E","BSE","138.3500","92.2500","","","-1"
"512597","KEYFINSER","Keynote Financial Service","B","5.0000","1","ES","E","BSE","135.7500","90.5500","","","-1"
"509557","GARFIBRES","Garware Technical Fibres","A","5.0000","1","ES","E","BSE","3824.1500","2549.4500","","","-1"
"523319","BALMLAWRIE","Balmer Lawrie &","B","5.0000","1","ES","E","BSE","185.2000","123.5000","","","-1"
"504258","LAKSELEC","Lakshmi Elec Control Systems","XT","5.0000","1","ES","E","BSE","1503.1500","1360.0500","","","-1"
"511505","CAPITALT","Capital Trust","B","1.0000","1","ES","E","BSE","120.3000","80.2000","","","-1"
"513709","SHILGRAVQ","Shilp Gravures","X","5.0000","1","ES","E","BSE","142.4000","95.0000","","","-1"
"505533","WESTLIFE","Westlife Foodworld","A","5.0000","1","ES","E","BSE","1145.0000","763.4000","","","-1"
"539697","HILIKS","Hiliks Technologies Limit","XT","1.0000","1","ES","E","BSE","17.5400","16.8600","","","-1"
"513119","ABCGAS","Abc Gas (International) L","XT","1.0000","1","ES","E","BSE","61.3600","55.5200","","","-1"
"500400","TATAPOWER","Tata Power","A","5.0000","1","ES","E","BSE","282.7500","231.3500","","","-1"
"526947","LAOPALA","La Opala Rg","A","5.0000","1","ES","E","BSE","512.6000","341.8000","","","-1"
"511535","NDASEC","Nda Securities","XT","1.0000","1","ES","E","BSE","27.6200","26.5400","","","-1"
"532700","ENIL","Entertainment Network","B","5.0000","1","ES","E","BSE","179.7500","119.8500","","","-1"
"511758","MANSIFIN","Mansi Finance (Chennai)","XT","1.0000","1","ES","E","BSE","44.6600","40.4200","","","-1"
"539227","LOYAL","Loyal Equipments","XT","5.0000","1","ES","E","BSE","139.6500","126.3500","","","-1"
"517236","CALCOM","Calcom Vision","X","5.0000","1","ES","E","BSE","175.9000","117.3000","","","-1"
"500192","PRAGBOS","Prag Bosimi Synthetics Lt","X","1.0000","1","ES","E","BSE","3.2900","2.9900","","","-1"
"531210","COLINZ","Colinz Laboratories","XT","1.0000","1","ES","E","BSE","42.2600","38.2400","","","-1"
"523373","MINID","Mini Diamonds","XT","1.0000","1","ES","E","BSE","18.9200","17.1200","","","-1"
"532729","UTTAMSUGAR","Uttam Sugar Mills","B","5.0000","1","ES","E","BSE","496.2000","330.8000","","","-1"
"514326","PATSPINLTD","Patspin India","X","1.0000","1","ES","E","BSE","13.5000","9.0000","","","-1"
"511676","GICHSGFIN","GIC Housing Finance","B","5.0000","1","ES","E","BSE","252.1000","168.1000","","","-1"
"537536","DENISCHEM","Denis Chem Lab","XT","5.0000","1","ES","E","BSE","110.8500","100.3500","","","-1"
"526492","RISHIROOP","Rishiroop","X","5.0000","1","ES","E","BSE","147.8000","98.6000","","","-1"
"533298","SURANASOL","Surana Solar","T","1.0000","1","ES","E","BSE","24.9000","22.5400","","","-1"
"512519","DONEAR","Donear Industries","B","5.0000","1","ES","E","BSE","127.8500","85.2500","","","-1"
"500825","BRITANNIA","Britannia Industries","A","5.0000","1","ES","E","BSE","5018.4500","4106.0500","","","-1"
"542652","POLYCAB","Polycab India","A","5.0000","1","ES","E","BSE","5642.2500","4616.4500","","","-1"
"530363","UGARSUGAR","Ugar Sugar Works","B","5.0000","1","ES","E","BSE","132.6500","88.4500","","","-1"
"508933","AYMSYNTEX","Aym Syntex","B","1.0000","1","ES","E","BSE","80.1300","53.4300","","","-1"
"532929","BRIGADE","Brigade Enterprises","A","5.0000","1","ES","E","BSE","691.3500","460.9500","","","-1"
"533339","ZENTEC","Zen Technologies","T","5.0000","1","ES","E","BSE","755.0500","683.1500","","","-1"
